t_s,R75,51,R77,53,R78,55,R80,57,R81,59,R83,61,R92,63,R98,65,R102,67,R103,69,R104,71,R105,73,R106,75,R99,77,R100,79,R101,81,R116,83,R117,85,R118,87,R119,89,R120,91,R121,93,R122,95,R123
2560,0.00121116638183594,2560,0.0122270584106445,2560,-0.0258207321166992,2560,-0.0245704650878906,2560,0.00964832305908203,2560,0.0133981704711914,2560,0.0138673782348633,2560,0.0155858993530273,2560,0.0247268676757812,2560,0.00449180603027344,2560,-0.0374612808227539,2560,0.0183200836181641,2560,0.013554573059082,2560,-10.0908584594727,2560,-0.00136756896972656,2560,-9.19734001159668,2560,0.00535202026367188,2560,-10.1177339553833,2560,0.00675773620605469,2560,0.0181646347045898,2560,-0.000273704528808594,2560,0.0156641006469727,2560,0.0247268676757812,2560,0.0228519439697266
2570,0.00128936767578125,2570,0.0122270584106445,2570,-0.0258989334106445,2570,-0.0247268676757812,2570,0.00972652435302734,2570,0.0133981704711914,2570,0.0138673782348633,2570,0.0156641006469727,2570,0.0246486663818359,2570,0.00449180603027344,2570,-0.0373048782348633,2570,0.0183982849121094,2570,0.0136327743530273,2570,-10.0917959213257,2570,-0.00136756896972656,2570,-9.19718360900879,2570,0.00535202026367188,2570,-10.1176557540894,2570,0.00675773620605469,2570,0.0181646347045898,2570,-0.000195503234863281,2570,0.0156641006469727,2570,0.0247268676757812,2570,0.0228519439697266
2580,0.00136756896972656,2580,0.0122270584106445,2580,-0.0260543823242188,2580,-0.0248832702636719,2580,0.00980472564697266,2580,0.0134763717651367,2580,0.0139455795288086,2580,0.0156641006469727,2580,0.0246486663818359,2580,0.00457000732421875,2580,-0.037226676940918,2580,0.0184764862060547,2580,0.0137109756469727,2580,-10.0913276672363,2580,-0.00128936767578125,2580,-9.1975736618042,2580,0.00543022155761719,2580,-10.1173429489136,2580,0.0068359375,2580,0.0181646347045898,2580,-0.000195503234863281,2580,0.015742301940918,2580,0.0246486663818359,2580,0.0228519439697266
2590,0.00144577026367188,2590,0.0122270584106445,2590,-0.0261325836181641,2590,-0.0250387191772461,2590,0.00988292694091797,2590,0.0134763717651367,2590,0.0139455795288086,2590,0.015742301940918,2590,0.0245704650878906,2590,0.00457000732421875,2590,-0.0371484756469727,2590,0.0184764862060547,2590,0.013789176940918,2590,-10.0920305252075,2590,-0.00121116638183594,2590,-9.20327758789062,2590,0.00550746917724609,2590,-10.1169528961182,2590,0.0068359375,2590,0.0182418823242188,2590,-0.000117301940917969,2590,0.015742301940918,2590,0.0246486663818359,2590,0.0228519439697266
2600,0.00144577026367188,2600,0.0123043060302734,2600,-0.0262107849121094,2600,-0.0251951217651367,2600,0.00996112823486328,2600,0.013554573059082,2600,0.0139455795288086,2600,0.015742301940918,2600,0.0245704650878906,2600,0.00457000732421875,2600,-0.0370702743530273,2600,0.0185546875,2600,0.0138673782348633,2600,-10.0921087265015,2600,-0.00121116638183594,2600,-9.20116806030273,2600,0.00558567047119141,2600,-10.1165618896484,2600,0.00691413879394531,2600,0.0182418823242188,2600,-3.91006469726562e-05,2600,0.015742301940918,2600,0.0245704650878906,2600,0.0228519439697266
2610,0.00152301788330078,2610,0.0123043060302734,2610,-0.0262889862060547,2610,-0.0253515243530273,2610,0.0100393295288086,2610,0.013554573059082,2610,0.0140237808227539,2610,0.0158205032348633,2610,0.0244922637939453,2610,0.00457000732421875,2610,-0.0370702743530273,2610,0.0185546875,2610,0.0139455795288086,2610,-10.0917177200317,2610,-0.00113296508789062,2610,-9.20444869995117,2610,0.00566387176513672,2610,-10.1167182922363,2610,0.00691413879394531,2610,0.0182418823242188,2610,-3.91006469726562e-05,2610,0.0158205032348633,2610,0.0245704650878906,2610,0.0227737426757812
2620,0.00160121917724609,2620,0.0123043060302734,2620,-0.0263671875,2620,-0.0255861282348633,2620,0.0100393295288086,2620,0.013554573059082,2620,0.0140237808227539,2620,0.0158205032348633,2620,0.0244922637939453,2620,0.00457000732421875,2620,-0.036992073059082,2620,0.0185546875,2620,0.0140237808227539,2620,-10.0914058685303,2620,-0.00113296508789062,2620,-9.20140171051025,2620,0.00574207305908203,2620,-10.1162490844727,2620,0.00699234008789062,2620,0.0182418823242188,2620,3.91006469726562e-05,2620,0.0158205032348633,2620,0.0244922637939453,2620,0.0227737426757812
2630,0.00167942047119141,2630,0.0123825073242188,2630,-0.0264453887939453,2630,-0.0257425308227539,2630,0.0101175308227539,2630,0.0136327743530273,2630,0.0140237808227539,2630,0.0158987045288086,2630,0.0244140625,2630,0.00464820861816406,2630,-0.0369138717651367,2630,0.0186328887939453,2630,0.0141019821166992,2630,-10.0917177200317,2630,-0.00105476379394531,2630,-9.20405864715576,2630,0.00582027435302734,2630,-10.1155462265015,2630,0.00699234008789062,2630,0.0182418823242188,2630,0.000117301940917969,2630,0.0158205032348633,2630,0.0244922637939453,2630,0.0227737426757812
2640,0.00175762176513672,2640,0.0123825073242188,2640,-0.0265235900878906,2640,-0.0258989334106445,2640,0.0101957321166992,2640,0.0136327743530273,2640,0.0140237808227539,2640,0.0158987045288086,2640,0.0244140625,2640,0.00464820861816406,2640,-0.0368356704711914,2640,0.0185546875,2640,0.0141801834106445,2640,-10.0904684066772,2640,-0.0009765625,2640,-9.20304298400879,2640,0.00589847564697266,2640,-10.1149215698242,2640,0.00707054138183594,2640,0.0182418823242188,2640,0.000117301940917969,2640,0.0158205032348633,2640,0.0244922637939453,2640,0.0227737426757812
2650,0.00183582305908203,2650,0.0124607086181641,2650,-0.0266017913818359,2650,-0.0260543823242188,2650,0.0102739334106445,2650,0.0137109756469727,2650,0.0141019821166992,2650,0.0159769058227539,2650,0.0243358612060547,2650,0.00464820861816406,2650,-0.0367574691772461,2650,0.0185546875,2650,0.0142574310302734,2650,-10.0910930633545,2650,-0.0009765625,2650,-9.19812107086182,2650,0.00597667694091797,2650,-10.1142959594727,2650,0.00707054138183594,2650,0.0183200836181641,2650,0.000195503234863281,2650,0.0158205032348633,2650,0.0244140625,2650,0.0227737426757812
2660,0.00191402435302734,2660,0.0124607086181641,2660,-0.0266799926757812,2660,-0.0262889862060547,2660,0.0103511810302734,2660,0.0137109756469727,2660,0.0141019821166992,2660,0.0159769058227539,2660,0.0243358612060547,2660,0.00464820861816406,2660,-0.0366802215576172,2660,0.0185546875,2660,0.0142574310302734,2660,-10.0907802581787,2660,-0.000898361206054688,2660,-9.19874572753906,2660,0.00597667694091797,2660,-10.1134366989136,2660,0.00714874267578125,2660,0.0183200836181641,2660,0.000273704528808594,2660,0.0158987045288086,2660,0.0244140625,2660,0.0226955413818359
2670,0.00191402435302734,2670,0.0125389099121094,2670,-0.0267581939697266,2670,-0.0265235900878906,2670,0.0103511810302734,2670,0.013789176940918,2670,0.0141019821166992,2670,0.0160551071166992,2670,0.0242576599121094,2670,0.00464820861816406,2670,-0.0366802215576172,2670,0.0185546875,2670,0.0143356323242188,2670,-10.0903120040894,2670,-0.000898361206054688,2670,-9.19749546051025,2670,0.00605487823486328,2670,-10.1128902435303,2670,0.00714874267578125,2670,0.0183200836181641,2670,0.000273704528808594,2670,0.0158987045288086,2670,0.0243358612060547,2670,0.0226955413818359
2680,0.00199222564697266,2680,0.0125389099121094,2680,-0.0268363952636719,2680,-0.0267581939697266,2680,0.0104293823242188,2680,0.013789176940918,2680,0.0141019821166992,2680,0.0160551071166992,2680,0.0242576599121094,2680,0.00472640991210938,2680,-0.0366020202636719,2680,0.0185546875,2680,0.0144138336181641,2680,-10.0892181396484,2680,-0.000820159912109375,2680,-9.19124603271484,2680,0.00613307952880859,2680,-10.1117181777954,2680,0.00722694396972656,2680,0.0183200836181641,2680,0.000351905822753906,2680,0.0158987045288086,2680,0.0243358612060547,2680,0.0226955413818359
2690,0.00207042694091797,2690,0.0126171112060547,2690,-0.0269145965576172,2690,-0.0269145965576172,2690,0.0105075836181641,2690,0.013789176940918,2690,0.0141801834106445,2690,0.0161333084106445,2690,0.0241794586181641,2690,0.00472640991210938,2690,-0.0365238189697266,2690,0.0185546875,2690,0.0144920349121094,2690,-10.0888271331787,2690,-0.000820159912109375,2690,-9.20116806030273,2690,0.00621128082275391,2690,-10.1121082305908,2690,0.00722694396972656,2690,0.0183200836181641,2690,0.000351905822753906,2690,0.0158987045288086,2690,0.0242576599121094,2690,0.0226955413818359
2700,0.00214862823486328,2700,0.0126171112060547,2700,-0.0269918441772461,2700,-0.0270700454711914,2700,0.0105075836181641,2700,0.0138673782348633,2700,0.0141801834106445,2700,0.0161333084106445,2700,0.0241794586181641,2700,0.00472640991210938,2700,-0.0364456176757812,2700,0.0185546875,2700,0.0145702362060547,2700,-10.0895299911499,2700,-0.000741958618164062,2700,-9.20804309844971,2700,0.00628948211669922,2700,-10.1119527816772,2700,0.00730514526367188,2700,0.0183200836181641,2700,0.000430107116699219,2700,0.0158987045288086,2700,0.0241794586181641,2700,0.0226173400878906
2710,0.00222682952880859,2710,0.0126953125,2710,-0.0270700454711914,2710,-0.0273046493530273,2710,0.0105857849121094,2710,0.0138673782348633,2710,0.0141801834106445,2710,0.0162115097045898,2710,0.0241012573242188,2710,0.00472640991210938,2710,-0.0364456176757812,2710,0.0184764862060547,2710,0.0145702362060547,2710,-10.0899991989136,2710,-0.000741958618164062,2710,-9.19921493530273,2710,0.00636768341064453,2710,-10.1114053726196,2710,0.00730514526367188,2710,0.0183982849121094,2710,0.000508308410644531,2710,0.0158987045288086,2710,0.0241794586181641,2710,0.0226173400878906
2720,0.00222682952880859,2720,0.0127735137939453,2720,-0.0271482467651367,2720,-0.027461051940918,2720,0.0106639862060547,2720,0.0139455795288086,2720,0.0141801834106445,2720,0.0162115097045898,2720,0.0241012573242188,2720,0.00472640991210938,2720,-0.0363674163818359,2720,0.0184764862060547,2720,0.0146484375,2720,-10.0903902053833,2720,-0.00066375732421875,2720,-9.19491767883301,2720,0.00644493103027344,2720,-10.1105461120605,2720,0.00730514526367188,2720,0.0183982849121094,2720,0.000508308410644531,2720,0.0159769058227539,2720,0.0241012573242188,2720,0.0226173400878906
2730,0.00230503082275391,2730,0.0127735137939453,2730,-0.027226448059082,2730,-0.0276174545288086,2730,0.0106639862060547,2730,0.0139455795288086,2730,0.0142574310302734,2730,0.0162887573242188,2730,0.0240240097045898,2730,0.00472640991210938,2730,-0.0362892150878906,2730,0.0184764862060547,2730,0.0147266387939453,2730,-10.0890617370605,2730,-0.00066375732421875,2730,-9.19515228271484,2730,0.00652313232421875,2730,-10.1100778579712,2730,0.00738334655761719,2730,0.0183982849121094,2730,0.000585556030273438,2730,0.0159769058227539,2730,0.0241012573242188,2730,0.0225391387939453
2740,0.00238323211669922,2740,0.0128517150878906,2740,-0.0273046493530273,2740,-0.0278520584106445,2740,0.0107421875,2740,0.0139455795288086,2740,0.0142574310302734,2740,0.0162887573242188,2740,0.0239458084106445,2740,0.00480461120605469,2740,-0.0362892150878906,2740,0.0184764862060547,2740,0.0147266387939453,2740,-10.0890617370605,2740,-0.000585556030273438,2740,-9.20507431030273,2740,0.00660133361816406,2740,-10.1099996566772,2740,0.00738334655761719,2740,0.0183982849121094,2740,0.000585556030273438,2740,0.0159769058227539,2740,0.0240240097045898,2740,0.0225391387939453
2750,0.00246143341064453,2750,0.0128517150878906,2750,-0.0273046493530273,2750,-0.0280857086181641,2750,0.0108203887939453,2750,0.0140237808227539,2750,0.0142574310302734,2750,0.0163669586181641,2750,0.0239458084106445,2750,0.00480461120605469,2750,-0.0362110137939453,2750,0.0183982849121094,2750,0.0148048400878906,2750,-10.0895299911499,2750,-0.000585556030273438,2750,-9.19765186309814,2750,0.00667953491210938,2750,-10.1095304489136,2750,0.00738334655761719,2750,0.0183982849121094,2750,0.00066375732421875,2750,0.0159769058227539,2750,0.0239458084106445,2750,0.0225391387939453
2760,0.00253868103027344,2760,0.0129299163818359,2760,-0.0273828506469727,2760,-0.0282421112060547,2760,0.0108203887939453,2760,0.0140237808227539,2760,0.0142574310302734,2760,0.0163669586181641,2760,0.0238676071166992,2760,0.00480461120605469,2760,-0.0361328125,2760,0.0183982849121094,2760,0.0148830413818359,2760,-10.0895299911499,2760,-0.000585556030273438,2760,-9.19030857086182,2760,0.00675773620605469,2760,-10.1083583831787,2760,0.00746059417724609,2760,0.0184764862060547,2760,0.00066375732421875,2760,0.0159769058227539,2760,0.0239458084106445,2760,0.0225391387939453
2770,0.00253868103027344,2770,0.0130081176757812,2770,-0.027461051940918,2770,-0.0283203125,2770,0.0108985900878906,2770,0.0141019821166992,2770,0.0143356323242188,2770,0.0164451599121094,2770,0.0238676071166992,2770,0.00480461120605469,2770,-0.0361328125,2770,0.0183982849121094,2770,0.0148830413818359,2770,-10.0889053344727,2770,-0.000507354736328125,2770,-9.20749568939209,2770,0.00675773620605469,2770,-10.1092958450317,2770,0.00746059417724609,2770,0.0184764862060547,2770,0.000741958618164062,2770,0.0160551071166992,2770,0.0238676071166992,2770,0.0224609375
2780,0.00261688232421875,2780,0.0130081176757812,2780,-0.0275392532348633,2780,-0.0284767150878906,2780,0.0108985900878906,2780,0.0141019821166992,2780,0.0143356323242188,2780,0.0164451599121094,2780,0.0237894058227539,2780,0.00480461120605469,2780,-0.0360546112060547,2780,0.0183982849121094,2780,0.0149612426757812,2780,-10.0892963409424,2780,-0.000507354736328125,2780,-9.20062065124512,2780,0.0068359375,2780,-10.1084365844727,2780,0.00753879547119141,2780,0.0184764862060547,2780,0.000820159912109375,2780,0.0160551071166992,2780,0.0237894058227539,2780,0.0224609375
2790,0.00269508361816406,2790,0.0130863189697266,2790,-0.0275392532348633,2790,-0.0286331176757812,2790,0.0109767913818359,2790,0.0141019821166992,2790,0.0143356323242188,2790,0.0165233612060547,2790,0.0237112045288086,2790,0.0048828125,2790,-0.0360546112060547,2790,0.0183982849121094,2790,0.0150394439697266,2790,-10.0899209976196,2790,-0.000430107116699219,2790,-9.19491767883301,2790,0.00691413879394531,2790,-10.1074209213257,2790,0.00753879547119141,2790,0.0184764862060547,2790,0.000820159912109375,2790,0.0160551071166992,2790,0.0237894058227539,2790,0.0224609375
2800,0.00277328491210938,2800,0.0131645202636719,2800,-0.0276174545288086,2800,-0.0287895202636719,2800,0.0109767913818359,2800,0.0141801834106445,2800,0.0143356323242188,2800,0.0165233612060547,2800,0.0237112045288086,2800,0.0048828125,2800,-0.0359764099121094,2800,0.0183982849121094,2800,0.0150394439697266,2800,-10.0896081924438,2800,-0.000430107116699219,2800,-9.19163608551025,2800,0.00699234008789062,2800,-10.1064052581787,2800,0.00753879547119141,2800,0.0184764862060547,2800,0.000820159912109375,2800,0.0160551071166992,2800,0.0237112045288086,2800,0.0223827362060547
2810,0.00277328491210938,2810,0.0131645202636719,2810,-0.0276956558227539,2810,-0.0288677215576172,2810,0.0109767913818359,2810,0.0141801834106445,2810,0.0143356323242188,2810,0.0165233612060547,2810,0.0236330032348633,2810,0.0048828125,2810,-0.0358982086181641,2810,0.0183200836181641,2810,0.0151176452636719,2810,-10.0896863937378,2810,-0.000430107116699219,2810,-9.19163608551025,2810,0.00707054138183594,2810,-10.1058588027954,2810,0.00761699676513672,2810,0.0184764862060547,2810,0.000898361206054688,2810,0.0160551071166992,2810,0.0236330032348633,2810,0.0223827362060547
2820,0.00285148620605469,2820,0.0132427215576172,2820,-0.0276956558227539,2820,-0.0290231704711914,2820,0.0110549926757812,2820,0.0141801834106445,2820,0.0144138336181641,2820,0.0166015625,2820,0.023554801940918,2820,0.0048828125,2820,-0.0358982086181641,2820,0.0183200836181641,2820,0.0151176452636719,2820,-10.0885152816772,2820,-0.000351905822753906,2820,-9.2009334564209,2820,0.00714874267578125,2820,-10.1055459976196,2820,0.00761699676513672,2820,0.0184764862060547,2820,0.000898361206054688,2820,0.0160551071166992,2820,0.023554801940918,2820,0.0223827362060547
2830,0.0029296875,2830,0.0133199691772461,2830,-0.0277738571166992,2830,-0.0291013717651367,2830,0.0110549926757812,2830,0.0142574310302734,2830,0.0144138336181641,2830,0.0166015625,2830,0.023554801940918,2830,0.0048828125,2830,-0.0358200073242188,2830,0.0183200836181641,2830,0.0151958465576172,2830,-10.0889053344727,2830,-0.000351905822753906,2830,-9.20296478271484,2830,0.00722694396972656,2830,-10.1060934066772,2830,0.00769519805908203,2830,0.0184764862060547,2830,0.0009765625,2830,0.0160551071166992,2830,0.023554801940918,2830,0.0223045349121094
2840,0.0029296875,2840,0.0133199691772461,2840,-0.0278520584106445,2840,-0.029179573059082,2840,0.0111331939697266,2840,0.0142574310302734,2840,0.0144138336181641,2840,0.0166797637939453,2840,0.0234766006469727,2840,0.0048828125,2840,-0.0358200073242188,2840,0.0183200836181641,2840,0.0152730941772461,2840,-10.0886707305908,2840,-0.000351905822753906,2840,-9.18749618530273,2840,0.00730514526367188,2840,-10.1056241989136,2840,0.00769519805908203,2840,0.0184764862060547,2840,0.0009765625,2840,0.0161333084106445,2840,0.0234766006469727,2840,0.0223045349121094
2850,0.00300788879394531,2850,0.0133981704711914,2850,-0.0278520584106445,2850,-0.0292577743530273,2850,0.0111331939697266,2850,0.0143356323242188,2850,0.0144920349121094,2850,0.0166797637939453,2850,0.0234766006469727,2850,0.00496101379394531,2850,-0.0357427597045898,2850,0.0183200836181641,2850,0.0152730941772461,2850,-10.0887489318848,2850,-0.000273704528808594,2850,-9.1970272064209,2850,0.00738334655761719,2850,-10.1053895950317,2850,0.00769519805908203,2850,0.0185546875,2850,0.00105476379394531,2850,0.0161333084106445,2850,0.0233983993530273,2850,0.0223045349121094
2860,0.00308609008789062,2860,0.0134763717651367,2860,-0.0279293060302734,2860,-0.0293359756469727,2860,0.0111331939697266,2860,0.0143356323242188,2860,0.0144920349121094,2860,0.0167579650878906,2860,0.0233983993530273,2860,0.00496101379394531,2860,-0.0357427597045898,2860,0.0183200836181641,2860,0.0153512954711914,2860,-10.0878114700317,2860,-0.000273704528808594,2860,-9.20327758789062,2860,0.00738334655761719,2860,-10.1053895950317,2860,0.00769519805908203,2860,0.0185546875,2860,0.00105476379394531,2860,0.0161333084106445,2860,0.023320198059082,2860,0.0222263336181641
