t_s,R91,R92,R93,R94,R95,R96,R97,R98,R83,R84,R85,R86,R87,R88,R89,R90,R75,R76,R77,R78,R79,R80,R81,R82,R92.1,R93.1,R94.1,R95.1,R96.1,R97.1,R98.1,R83.1,R84.1,R85.1,R86.1,R87.1,R88.1,R89.1,R90.1,R75.1,R76.1,R77.1,R78.1,R79.1,R80.1,R81.1,R82.1
6970,0.022009849548339802,-0.0267239287495613,0.020733280107378998,-0.00450275419279933,0.0501716695725918,-0.00258946418762207,-0.0327380113303661,-0.025027828291058502,-0.0047847842797637,-0.0466529130935669,-0.0066347885876894,-0.0214184373617172,-0.0188606157898903,-0.0173809230327606,-0.0181465521454811,0.0144879436120391,-0.025120796635746998,-0.0176051426678896,0.00355665199458599,-0.00514415744692087,0.000416021328419447,-0.0154301356524229,0.00477853743359447,-0.00542463269084692,0.101460106670856,0.111307835206389,0.0956890326924622,0.103996094316244,0.0657037273049355,0.0873131863772869,0.0925155859440565,0.10796174500137601,0.111781284213066,0.10340864025056401,0.0934765264391899,0.0784327611327171,0.0944203212857246,0.102748453617096,0.0711013888940215,0.0971257593482733,0.10495392791926901,0.0953343566507101,0.0936882635578513,0.100115615408868,0.093253830447793,0.0988530772738159,0.10028282646089799
6975,0.022009067237377198,-0.0267254915088415,0.0207449998706579,-0.0044910334981977905,0.05019511282444,-0.00259492872282863,-0.0327231697738171,-0.0250168889760971,-0.00477853743359447,-0.0466349385678768,-0.00662384973838925,-0.0214059446007013,-0.0188442133367062,-0.017371548339724503,-0.0181395243853331,0.014559822157025299,-0.0251098573207855,-0.0175934210419655,0.00356290815398097,-0.00513478275388479,0.000427732447860762,-0.015415295958519,0.00478556612506509,-0.00541604030877352,0.10145854391157601,0.111319554969668,0.0957007533870637,0.104019537568092,0.0656982627697289,0.087328027933836,0.0925265252590179,0.10796799184754499,0.111799258738756,0.10341957909986399,0.0934890192002058,0.0784491635859013,0.0944296959787607,0.102755481377244,0.0711732674390078,0.0971366986632347,0.104965649545193,0.0953406128101051,0.0936976382508874,0.100127326528309,0.0932686701416969,0.0988601059652865,0.10029141884297099
6980,0.0220121946185827,-0.0267262738198042,0.0207465644925833,-0.00448634149506688,0.0502052679657936,-0.00259962072595954,-0.032709889113903004,-0.0250098612159491,-0.00477462774142623,-0.0466232225298882,-0.00661682104691863,-0.0213981233537197,-0.0188348386436701,-0.0173645205795765,-0.0181363951414824,0.014561385847628101,-0.0250973608344793,-0.0175848286598921,0.00356680853292346,-0.0051261899061501,0.000436334608821198,-0.015401229262352,0.00479181297123432,-0.00540510145947337,0.10145776160061401,0.11132111959159399,0.0957054453901947,0.104029692709446,0.065693570766598,0.08734130859375,0.092533553019166,0.107971901539713,0.111810974776745,0.103426607791334,0.0934968404471874,0.0784585382789373,0.0944367237389088,0.10275861062109501,0.0711748311296105,0.0971491951495409,0.104974241927266,0.0953445131890476,0.0937062310986221,0.10013592868926899,0.0932827368378639,0.0988663528114557,0.100302357692271
6985,0.0220153126865625,-0.0267262738198042,0.0207434371113777,-0.00448165880516171,0.0502005852758884,-0.00260743126273155,-0.0326981693506241,-0.025000486522913,-0.0047722817398607705,-0.0466107204556465,-0.00660822866484523,-0.0213895309716463,-0.018823117017746,-0.017360610887408298,-0.0181332677602768,0.0145457554608583,-0.025084862485528,-0.0175762362778187,0.00356915476731956,-0.00511837936937809,0.000446481688413769,-0.015387944877147699,0.00480040535330772,-0.00539572723209858,0.10145776160061401,0.111317992210388,0.09571012808009981,0.104025010019541,0.065685760229826,0.087353028357029,0.0925429277122021,0.107974247541279,0.111823476850986,0.103435200173408,0.0935054328292608,0.0784702599048615,0.094440633431077,0.10276173800230001,0.0711592007428408,0.0971616934984922,0.10498283430934001,0.0953468594234437,0.0937140416353941,0.100146075768862,0.0932960212230682,0.0988749451935291,0.100311731919646
6990,0.0220082849264145,-0.0267340838909149,0.020744217559695202,-0.00448400480672717,0.0501802712678909,-0.00261524203233421,-0.0326911397278309,-0.024995015934109698,-0.004768380895257,-0.0465958788990974,-0.00660041812807322,-0.021377811208367303,-0.0188051499426365,-0.0173481088131666,-0.0181262400001287,0.0145145123824477,-0.025066889822483097,-0.017563734203577,0.0035785292275249997,-0.00510900467634201,0.000458202353911474,-0.0153731061145663,0.00480900751426816,-0.00538400653749704,0.101449951529503,0.11131877265870599,0.09570778207853439,0.10400469601154301,0.0656779494602233,0.0873600579798222,0.0925483983010054,0.10797814838588199,0.111838318407536,0.10344301071018,0.0935171525925398,0.0784882269799709,0.0944531355053186,0.10276876576244799,0.0711279576644301,0.0971796661615372,0.10499533638358101,0.0953562338836491,0.0937234163284302,0.10015779643436,0.0933108599856496,0.09888354735448959,0.100323452614248
6995,0.0220137592405081,-0.026732521131634702,0.0207528118044138,-0.0044722841121256395,0.0501880832016468,-0.0026168059557676302,-0.0326809845864773,-0.0249887648969889,-0.00476368889212608,-0.0465786941349506,-0.00659026112407446,-0.0213661007583141,-0.018788738176226602,-0.0173379518091679,-0.0181184280663729,0.014494199305772799,-0.0250559523701668,-0.017556704580783802,0.0035824393853545198,-0.00510041229426861,0.000468358979560435,-0.0153582571074367,0.00481369020417333,-0.00537697784602642,0.101451514288783,0.111327366903424,0.0957195027731359,0.10401250794529901,0.0656763855367899,0.0873702131211758,0.0925546493381262,0.10798284038901301,0.111855503171682,0.103453167714179,0.093528863042593,0.0785046387463808,0.0944632925093174,0.102776577696204,0.0711076445877552,0.0971906036138535,0.105002366006374,0.0953601440414786,0.0937320087105036,0.100167953060009,0.0933257089927793,0.0988882300443947,0.10033048130571799
7000,0.0220184419304132,-0.026731742545962302,0.0207575038075447,-0.0044621275737881695,0.0501341708004475,-0.00262618064880371,-0.032665356993675204,-0.024978607892990102,-0.00476368889212608,-0.0465700961649418,-0.00658635143190622,-0.021365318447351497,-0.0187809281051159,-0.0173348318785429,-0.018117647618055302,0.014441070146858699,-0.0250434540212154,-0.017546547576785098,0.00358633976429701,-0.00508869159966707,0.000479297625133768,-0.0153441997244954,0.00482150074094534,-0.00536369299516082,0.101452292874455,0.11133205890655501,0.0957296593114734,0.1039585955441,0.0656670108437538,0.0873858407139778,0.0925648063421249,0.10798284038901301,0.111864101141691,0.10345707740634699,0.0935296453535557,0.0785124488174915,0.0944664124399424,0.10277735814452199,0.0710545154288411,0.0972031019628048,0.105012523010373,0.0953640444204211,0.0937437294051051,0.100178891705582,0.0933397663757205,0.0988960405811667,0.100343766156584
7005,0.0220207870006561,-0.026733301579952202,0.0207614041864872,-0.00445587141439319,0.050209179520607,-0.0026168059557676302,-0.032651294022798504,-0.0249668918550014,-0.00476056104525924,-0.0465568155050278,-0.00657697673887014,-0.0213551614433527,-0.018773116171360002,-0.017325459048151998,-0.018111400306224802,0.0143934153020382,-0.025027828291058502,-0.017534827813506102,0.00359337800182402,-0.00507931690663099,0.000489454250782728,-0.0153309153392911,0.00482931127771735,-0.00535275461152196,0.101450733840466,0.11133595928549801,0.09573591547086831,0.10403360426425899,0.0656763855367899,0.0873999036848545,0.0925765223801136,0.10798596823588,0.111877381801605,0.103466452099383,0.0935398023575544,0.0785202607512474,0.0944757852703333,0.10278360545635201,0.0710068605840206,0.0972187276929617,0.10502424277365201,0.0953710826579481,0.0937531040981412,0.100189048331231,0.0933530507609248,0.0989038511179388,0.100354704540223
7010,0.0220207870006561,-0.0267379898577929,0.0207614041864872,-0.00445353519171476,0.0501998029649258,-0.00262461649253964,-0.0326419211924076,-0.0249645467847586,-0.00475744251161814,-0.046544317156076404,-0.00657072989270091,-0.0213450044393539,-0.0187621787190437,-0.0173176471143961,-0.0181074906140566,0.014373102225363301,-0.0250145476311445,-0.017525453120470002,0.003600406460464,-0.00506916036829352,0.000501174887176603,-0.0153145119547844,0.0048379134386777895,-0.00534103391692042,0.101446045562625,0.11133595928549801,0.0957382516935468,0.104024227708578,0.0656685750000179,0.0874092765152454,0.0925788674503565,0.107989086769521,0.11188988015055701,0.103472698945552,0.0935499593615532,0.0785311982035637,0.09448359720408919,0.10278751514852,0.0709865475073457,0.0972320083528757,0.105033617466688,0.0953781111165881,0.0937632606364787,0.10020076896762499,0.0933694541454315,0.0989124532788992,0.100366425234824
7015,0.0220270343124866,-0.0267364308238029,0.0207676589488983,-0.00444571487605572,0.0502060502767563,-0.00262618064880371,-0.0326278582215309,-0.0249606408178806,-0.00475744251161814,-0.0465325973927975,-0.00656369188800454,-0.0213387478142977,-0.018734836950898198,-0.017313737422227898,-0.0181043613702059,0.0143660735338926,-0.025000486522913,-0.0175152961164713,0.00360665307380259,-0.00505822151899338,0.000512895581778139,-0.0152981085702777,0.00484806997701526,-0.00532775884494185,0.10144760459661499,0.11134221404790899,0.0957460720092058,0.104030475020409,0.0656670108437538,0.0874233394861221,0.0925827734172344,0.107989086769521,0.111901599913836,0.103479736950248,0.0935562159866095,0.07855853997170929,0.0944875068962574,0.102790644392371,0.0709795188158751,0.0972460694611073,0.105043774470687,0.0953843577299267,0.0937741994857788,0.10021248966222601,0.09338585752993821,0.0989226098172367,0.100379700306803
7020,0.0219254773110151,-0.0267590843141079,0.0207598488777876,-0.00444806087762117,0.0502232350409031,-0.0026324272621423,-0.0326239541172981,-0.0249551720917225,-0.0047441576607525305,-0.0465083792805672,-0.00654728896915913,-0.0213121883571148,-0.0187145229429007,-0.0172934234142303,-0.0180903058499098,0.014335603453218899,-0.0249856412410736,-0.0175028033554554,0.00361368176527321,-0.00504728313535452,0.000526170711964369,-0.0152809135615826,0.00485899904742837,-0.00531290983781219,0.10142495110631,0.111334403976798,0.0957437260076404,0.10404765978455499,0.0656607642304152,0.0874272435903549,0.0925882421433926,0.10800237162038699,0.11192581802606599,0.10349613986909399,0.0935827754437923,0.0785788539797068,0.0945078209042549,0.10280469991266701,0.0709490487352014,0.0972609147429466,0.105056267231703,0.0953913864213973,0.0937851378694177,0.100225764792413,0.0934030525386333,0.0989335388876498,0.100394549313933
7025,0.0220137592405081,-0.0267481468617916,0.0207723416388035,-0.00443634018301964,0.0502169877290726,-0.0026293087285012,-0.0326075442135334,-0.0249418914318085,-0.00474024750292301,-0.0464919693768024,-0.00653713196516037,-0.021302031353116,-0.0187004562467337,-0.017284831032156903,-0.0180832669138908,0.0143121620640159,-0.0249715801328421,-0.017491864040494,0.00362305622547865,-0.00504181860014796,0.00053632736671716,-0.0152645111083984,0.00486447336152196,-0.00530353514477611,0.10143588855862601,0.111346896737814,0.0957554467022419,0.104041412472725,0.0656638827640563,0.0874436534941196,0.0926015228033066,0.108006281778216,0.11194222792983101,0.10350629687309301,0.0935929324477911,0.0785929206758738,0.0945164132863283,0.10281173884868601,0.0709256073459983,0.0972749758511782,0.105067206546664,0.0954007608816028,0.0937906024046242,0.10023592144716499,0.0934194549918175,0.0989390132017434,0.100403924006969
7030,0.0220223516225815,-0.0267512742429972,0.0207778159528971,-0.00442852964624763,0.0502583980560303,-0.00262852665036917,-0.032593484967947,-0.024935640394687698,-0.00473712896928191,-0.0464810356497765,-0.00653010373935103,-0.0213004685938358,-0.0186848342418671,-0.0172770209610462,-0.018077801913023,0.0143121620640159,-0.0249606408178806,-0.0174817088991404,0.00362774846144021,-0.00502775190398097,0.000547265983186662,-0.015250444412231398,0.00487071974202991,-0.00529572460800409,0.101432761177421,0.111352371051908,0.0957632572390139,0.104082822799683,0.0656646648421884,0.087457712739706,0.0926077738404274,0.10800940031185699,0.11195316165685701,0.103513325098902,0.0935944952070713,0.0786085426807404,0.094524223357439,0.102817203849554,0.0709256073459983,0.0972859151661396,0.105077361688018,0.0954054531175643,0.0938046691007912,0.100246860063635,0.0934335216879845,0.0989452595822513,0.100411734543741
7035,0.0220254696905613,-0.0267575215548277,0.0207645315676928,-0.00445353519171476,0.0501435473561287,-0.00265352241694927,-0.0325997285544872,-0.024936422705650302,-0.00473400112241507,-0.0464661903679371,-0.00652229273691773,-0.021292656660079998,-0.0186723321676254,-0.0172684285789728,-0.0180746745318174,0.0142309088259935,-0.0249590780586004,-0.0174770168960094,0.00363244046457112,-0.00502072321251035,0.000555858598090708,-0.0152387330308557,0.00487462989985943,-0.00528946844860911,0.10142651386559,0.111339086666703,0.0957382516935468,0.103967972099781,0.0656396690756083,0.0874514691531658,0.0926069915294647,0.10801252815872399,0.111968006938696,0.10352113610133501,0.09360230714082719,0.078621044754982,0.0945328157395124,0.10282033123076001,0.070844354107976,0.0972874779254198,0.105082053691149,0.0954101451206952,0.0938116977922618,0.100255452678539,0.0934452330693603,0.0989491697400808,0.10041799070313599
7040,0.0219020359218121,-0.0267762709408998,0.0207746885716915,-0.00442696548998356,0.0502583980560303,-0.0026308726519346202,-0.0325739532709122,-0.0249207969754934,-0.004732436966151,-0.0464552529156208,-0.00651525473222136,-0.0212832819670439,-0.018660621717572202,-0.0172613896429539,-0.0180707741528749,0.0142605965957046,-0.0249590780586004,-0.0174684226512909,0.00363634107634425,-0.00501213083043694,0.000563678739126772,-0.015225448645651299,0.00488244043663144,-0.00528087606653571,0.10140776447951799,0.111349243670702,0.095764821395278,0.104082822799683,0.0656623188406229,0.0874772444367409,0.0926226172596216,0.108014092314988,0.11197894439101201,0.103528174106032,0.0936116818338633,0.0786327552050352,0.0945398546755314,0.102824231609702,0.070874041877687,0.0972874779254198,0.10509064793586699,0.0954140457324684,0.0938202901743352,0.10026327281957499,0.0934585174545646,0.0989569802768528,0.100426583085209
7045,0.022028598934412,-0.0267645549029112,0.020790308713913,-0.00441369041800499,0.0502701066434383,-0.00263165473006666,-0.0325591079890728,-0.0249075163155794,-0.00473087280988693,-0.0464443154633045,-0.00650900835171342,-0.0212739072740078,-0.0186528004705906,-0.0172567069530487,-0.0180668644607067,0.014264507219195399,-0.0249309539794922,-0.0174559205770493,0.00364415161311626,-0.0050011919811368,0.000576953869313002,-0.015210599638521699,0.00489259697496891,-0.00526838283985853,0.101419480517507,0.111364863812923,0.0957780964672565,0.104094531387091,0.0656615367624909,0.0874920897185802,0.0926358979195356,0.108015656471252,0.111989881843328,0.10353442048654,0.0936210565268993,0.0786405764520168,0.0945445373654366,0.10282814130187,0.0708779525011778,0.097315602004528,0.105103150010109,0.0954218562692404,0.0938312290236354,0.100276547949761,0.0934733664616942,0.0989671368151903,0.10043907631188599
7050,0.0220356266945601,-0.0267668962478638,0.0207965653389692,-0.00441525457426906,0.050284173339605304,-0.00263165473006666,-0.0325489528477192,-0.0249012652784586,-0.00473009096458554,-0.0464325994253159,-0.00650119781494141,-0.0212660972028971,-0.0186434257775545,-0.0172520149499178,-0.0180645175278187,0.014247321523726,-0.0249184500426054,-0.017448110505938502,0.00364962569437921,-0.00499025313183665,0.000585546484217048,-0.015196542255580401,0.00490040751174092,-0.00526134483516216,0.101417139172554,0.11137112043798,0.0957765323109925,0.10410859808325801,0.0656615367624909,0.0875022448599339,0.0926421489566565,0.108016438316554,0.112001597881317,0.103542231023312,0.0936288665980101,0.0786499511450529,0.0945492293685675,0.10283048823475799,0.0708607668057084,0.0973281059414148,0.10511096008122,0.0954273303505033,0.0938421678729355,0.100285140564665,0.0934874238446355,0.0989749473519623,0.10044611431658301
7055,0.0220387540757656,-0.0267715826630592,0.020799683406949,-0.00440275203436613,0.0502857379615307,-0.0026324272621423,-0.0325356721878052,-0.0248926728963852,-0.0047261905856430505,-0.0464185327291489,-0.00649338727816939,-0.0212504677474499,-0.0186246763914824,-0.0172410774976015,-0.018056707456708,0.0142074776813388,-0.0249090753495693,-0.017459830269217498,0.00365118961781263,-0.0049847885966301,0.000591802585404366,-0.015187167562544299,0.00490821804851294,-0.00525040598586202,0.10141245275735901,0.11137423850596,0.0957890348508954,0.104110162705183,0.0656607642304152,0.0875155255198479,0.0926507413387299,0.10802033869549599,0.112015664577484,0.103550041560084,0.0936444960534573,0.0786687005311251,0.09456016682088379,0.102838298305869,0.0708209229633212,0.0973374806344509,0.10509924031794099,0.0954288942739367,0.0938476324081421,0.100291396665853,0.0934967985376716,0.0989827578887343,0.10045705316588299
