t_s,R91,R92,R93,R94,R95,R96,R97,R98,R83,R84,R85,R86,R87,R88,R89,R90,R75,R76,R77,R78,R80,R81,R82
7780,,-0.0171480178833008,-0.0337886810302734,-0.0346488952636719,-0.0191793441772461,-0.0258207321166992,-0.0145702362060547,-0.0116796493530273,-0.0519142150878906,-0.0281639099121094,-0.0269145965576172,-0.0230073928833008,-0.0368356704711914,-0.0316019058227539,-0.019648551940918,-0.0391016006469727,-0.0551176071166992,-0.0383205413818359,-0.0671482086181641,-0.0719928741455078,-0.0145702362060547,-0.066288948059082,-0.0522270202636719
7785,,-0.0171480178833008,-0.0337114334106445,-0.0346488952636719,-0.0191011428833008,-0.0257425308227539,-0.0144920349121094,-0.0116796493530273,-0.0518360137939453,-0.0280857086181641,-0.0269145965576172,-0.0230073928833008,-0.0367574691772461,-0.0315237045288086,-0.0195703506469727,-0.0391016006469727,-0.0551176071166992,-0.0383205413818359,-0.0670709609985352,-0.0719928741455078,-0.0145702362060547,-0.0662107467651367,-0.0522270202636719
7790,,-0.0171480178833008,-0.0337114334106445,-0.0345706939697266,-0.0190238952636719,-0.0257425308227539,-0.0144920349121094,-0.0116796493530273,-0.0517578125,-0.0280075073242188,-0.0269145965576172,-0.0229301452636719,-0.0366802215576172,-0.0314455032348633,-0.0195703506469727,-0.0390233993530273,-0.0551176071166992,-0.0382423400878906,-0.0670709609985352,-0.0719146728515625,-0.0145702362060547,-0.0662107467651367,-0.0521488189697266
7795,,-0.0172262191772461,-0.0336332321166992,-0.0344924926757813,-0.0190238952636719,-0.0256643295288086,-0.0144920349121094,-0.0116796493530273,-0.0517578125,-0.0280075073242188,-0.0269145965576172,-0.0229301452636719,-0.0366020202636719,-0.031367301940918,-0.0195703506469727,-0.0390233993530273,-0.0550394058227539,-0.0382423400878906,-0.0669927597045898,-0.0719146728515625,-0.0145702362060547,-0.0661334991455078,-0.0521488189697266
7800,,-0.0172262191772461,-0.0336332321166992,-0.0344142913818359,-0.0189456939697266,-0.0256643295288086,-0.0144920349121094,-0.0116796493530273,-0.0516796112060547,-0.0279293060302734,-0.0269145965576172,-0.0229301452636719,-0.0365238189697266,-0.0312891006469727,-0.0194921493530273,-0.038945198059082,-0.0550394058227539,-0.0381641387939453,-0.0669145584106445,-0.0719146728515625,-0.0145702362060547,-0.0661334991455078,-0.0520706176757813
7805,,-0.0172262191772461,-0.0335550308227539,-0.0344142913818359,-0.0188674926757813,-0.0255861282348633,-0.0144138336181641,-0.0116796493530273,-0.0516014099121094,-0.0279293060302734,-0.0269145965576172,-0.0228519439697266,-0.0364456176757813,-0.0312108993530273,-0.0194921493530273,-0.038945198059082,-0.0550394058227539,-0.0381641387939453,-0.0669145584106445,-0.0718364715576172,-0.0144920349121094,-0.0660552978515625,-0.0520706176757813
7810,,-0.0172262191772461,-0.0334768295288086,-0.0343360900878906,-0.0187892913818359,-0.025507926940918,-0.0144138336181641,-0.0116796493530273,-0.0516014099121094,-0.0278520584106445,-0.0269145965576172,-0.0228519439697266,-0.0363674163818359,-0.031132698059082,-0.0194921493530273,-0.038945198059082,-0.0549612045288086,-0.0380859375,-0.0668363571166992,-0.0718364715576172,-0.0144920349121094,-0.0660552978515625,-0.0519924163818359
7815,,-0.0172262191772461,-0.0334768295288086,-0.0342578887939453,-0.0187892913818359,-0.025507926940918,-0.0144138336181641,-0.0116796493530273,-0.0515232086181641,-0.0278520584106445,-0.0269145965576172,-0.0228519439697266,-0.0362892150878906,-0.0310544967651367,-0.019413948059082,-0.0388669967651367,-0.0549612045288086,-0.0380859375,-0.0667581558227539,-0.0718364715576172,-0.0144920349121094,-0.0660552978515625,-0.0519924163818359
7820,,-0.0172262191772461,-0.0333986282348633,-0.0341796875,-0.0187110900878906,-0.0254297256469727,-0.0143356323242187,-0.0116796493530273,-0.0514450073242188,-0.0277738571166992,-0.0269145965576172,-0.0227737426757813,-0.0362892150878906,-0.0309762954711914,-0.019413948059082,-0.0388669967651367,-0.0549612045288086,-0.0380859375,-0.0667581558227539,-0.0718364715576172,-0.0144920349121094,-0.0660552978515625,-0.0519924163818359
7825,,-0.0172262191772461,-0.0333986282348633,-0.0341796875,-0.0186328887939453,-0.0254297256469727,-0.0143356323242187,-0.0116796493530273,-0.0514450073242188,-0.0277738571166992,-0.0269145965576172,-0.0227737426757813,-0.0362110137939453,-0.0308980941772461,-0.019413948059082,-0.0388669967651367,-0.0549612045288086,-0.0380859375,-0.0667581558227539,-0.0718364715576172,-0.0144920349121094,-0.0660552978515625,-0.0519924163818359
7830,,-0.0172262191772461,-0.0333986282348633,-0.0341014862060547,-0.0186328887939453,-0.0253515243530273,-0.0143356323242187,-0.0116796493530273,-0.0513677597045898,-0.0276956558227539,-0.0269145965576172,-0.0227737426757813,-0.0361328125,-0.0308208465576172,-0.019413948059082,-0.0387887954711914,-0.0549612045288086,-0.0380859375,-0.0666799545288086,-0.0718364715576172,-0.0144920349121094,-0.0659770965576172,-0.0519924163818359
7835,,-0.0172262191772461,-0.033320426940918,-0.0341014862060547,-0.0185546875,-0.0253515243530273,-0.0143356323242187,-0.0116796493530273,-0.0513677597045898,-0.0276174545288086,-0.0269145965576172,-0.0226955413818359,-0.0360546112060547,-0.0307426452636719,-0.0193357467651367,-0.0387887954711914,-0.0549612045288086,-0.0380077362060547,-0.0666799545288086,-0.0718364715576172,-0.0144920349121094,-0.0659770965576172,-0.0519142150878906
7840,,-0.0172262191772461,-0.033320426940918,-0.0340232849121094,-0.0184764862060547,-0.025273323059082,-0.0143356323242187,-0.0116796493530273,-0.0512895584106445,-0.0276174545288086,-0.0269145965576172,-0.0226955413818359,-0.0359764099121094,-0.0306644439697266,-0.0193357467651367,-0.0387887954711914,-0.0548830032348633,-0.0380077362060547,-0.0666017532348633,-0.0718364715576172,-0.0144920349121094,-0.0659770965576172,-0.0519142150878906
7845,,-0.0173044204711914,-0.0332422256469727,-0.0339450836181641,-0.0183982849121094,-0.025273323059082,-0.0142574310302734,-0.0116796493530273,-0.0512113571166992,-0.0275392532348633,-0.0269145965576172,-0.0226173400878906,-0.0358982086181641,-0.0306644439697266,-0.0193357467651367,-0.0387887954711914,-0.0548830032348633,-0.0379295349121094,-0.0666017532348633,-0.0717582702636719,-0.0144920349121094,-0.0658988952636719,-0.0519142150878906
7850,,-0.0173044204711914,-0.0332422256469727,-0.0339450836181641,-0.0183982849121094,-0.025273323059082,-0.0142574310302734,-0.0116796493530273,-0.0512113571166992,-0.0275392532348633,-0.0269145965576172,-0.0226173400878906,-0.0358200073242188,-0.0305862426757813,-0.0192575454711914,-0.0387105941772461,-0.0548830032348633,-0.0379295349121094,-0.066523551940918,-0.0717582702636719,-0.0144920349121094,-0.0658988952636719,-0.0518360137939453
7855,,-0.0173044204711914,-0.0331640243530273,-0.0338668823242188,-0.0183200836181641,-0.0251951217651367,-0.0142574310302734,-0.0116796493530273,-0.0511331558227539,-0.027461051940918,-0.0269145965576172,-0.0226173400878906,-0.0358200073242188,-0.0305080413818359,-0.0192575454711914,-0.0387105941772461,-0.054804801940918,-0.0379295349121094,-0.066523551940918,-0.0717582702636719,-0.0144920349121094,-0.0658988952636719,-0.0518360137939453
7860,,-0.0173044204711914,-0.0331640243530273,-0.0337886810302734,-0.0183200836181641,-0.0251951217651367,-0.0142574310302734,-0.0116796493530273,-0.0511331558227539,-0.027461051940918,-0.0269145965576172,-0.0225391387939453,-0.0357427597045898,-0.0304298400878906,-0.0192575454711914,-0.0387105941772461,-0.054804801940918,-0.0378513336181641,-0.0664453506469727,-0.0717582702636719,-0.0144920349121094,-0.0658988952636719,-0.0518360137939453
7865,,-0.0173044204711914,-0.033085823059082,-0.0337886810302734,-0.0182418823242188,-0.0251169204711914,-0.0141792297363281,-0.0116796493530273,-0.0510549545288086,-0.0273828506469727,-0.0269145965576172,-0.0225391387939453,-0.0356645584106445,-0.0303516387939453,-0.0191793441772461,-0.0387105941772461,-0.054804801940918,-0.0378513336181641,-0.0664453506469727,-0.0717582702636719,-0.0144920349121094,-0.0658206939697266,-0.0517578125
7870,,-0.0173044204711914,-0.033085823059082,-0.0337114334106445,-0.0181636810302734,-0.0251169204711914,-0.0141792297363281,-0.0116796493530273,-0.0509767532348633,-0.0273828506469727,-0.0269145965576172,-0.0225391387939453,-0.0355863571166992,-0.0302734375,-0.0191793441772461,-0.0386333465576172,-0.054804801940918,-0.0377731323242188,-0.0663671493530273,-0.0717582702636719,-0.0144138336181641,-0.0658206939697266,-0.0517578125
7875,,-0.0173044204711914,-0.0330076217651367,-0.0336332321166992,-0.0181636810302734,-0.0250387191772461,-0.0141792297363281,-0.0116796493530273,-0.0509767532348633,-0.0273046493530273,-0.0269145965576172,-0.0224609375,-0.0355081558227539,-0.0301952362060547,-0.0191793441772461,-0.0386333465576172,-0.0547266006469727,-0.0377731323242188,-0.0663671493530273,-0.0717582702636719,-0.0144138336181641,-0.0658206939697266,-0.0517578125
7880,,-0.0173044204711914,-0.0330076217651367,-0.0336332321166992,-0.0180864334106445,-0.0250387191772461,-0.0141019821166992,-0.0116796493530273,-0.050898551940918,-0.0273046493530273,-0.0269145965576172,-0.0224609375,-0.0354299545288086,-0.0301170349121094,-0.0191793441772461,-0.0386333465576172,-0.0547266006469727,-0.0377731323242188,-0.0663671493530273,-0.0717582702636719,-0.0144138336181641,-0.0657424926757812,-0.0517578125
7885,,-0.0173826217651367,-0.0329294204711914,-0.0335550308227539,-0.0180082321166992,-0.0249605178833008,-0.0141019821166992,-0.0116796493530273,-0.050898551940918,-0.027226448059082,-0.0269145965576172,-0.0224609375,-0.0353517532348633,-0.0300388336181641,-0.0191011428833008,-0.0386333465576172,-0.0547266006469727,-0.0376958847045898,-0.066288948059082,-0.0717582702636719,-0.0144138336181641,-0.0657424926757812,-0.0516796112060547
7890,,-0.0173826217651367,-0.0329294204711914,-0.0334768295288086,-0.0180082321166992,-0.0249605178833008,-0.0141019821166992,-0.0116796493530273,-0.0508203506469727,-0.027226448059082,-0.0269145965576172,-0.0223827362060547,-0.0353517532348633,-0.0299606323242188,-0.0191011428833008,-0.0385551452636719,-0.0547266006469727,-0.0376958847045898,-0.066288948059082,-0.0717582702636719,-0.0144138336181641,-0.0657424926757812,-0.0516796112060547
7895,,-0.0173826217651367,-0.0328512191772461,-0.0334768295288086,-0.0179300308227539,-0.0249605178833008,-0.0141019821166992,-0.0116796493530273,-0.0508203506469727,-0.0271482467651367,-0.0268363952636719,-0.0223827362060547,-0.035273551940918,-0.0298824310302734,-0.0191011428833008,-0.0385551452636719,-0.0546483993530273,-0.0376958847045898,-0.066288948059082,-0.0718364715576172,-0.0144138336181641,-0.0657424926757812,-0.0516796112060547
7900,,-0.0173826217651367,-0.0328512191772461,-0.0333986282348633,-0.0179300308227539,-0.0248832702636719,-0.0140237808227539,-0.011601448059082,-0.0507421493530273,-0.0271482467651367,-0.0268363952636719,-0.0223827362060547,-0.0351953506469727,-0.0298051834106445,-0.0191011428833008,-0.0385551452636719,-0.0546483993530273,-0.0376958847045898,-0.0662107467651367,-0.0718364715576172,-0.0144138336181641,-0.0656642913818359,-0.0516796112060547
7905,,-0.0173826217651367,-0.0327739715576172,-0.033320426940918,-0.0178518295288086,-0.0248832702636719,-0.0140237808227539,-0.011601448059082,-0.0507421493530273,-0.0270700454711914,-0.0268363952636719,-0.0223827362060547,-0.0351171493530273,-0.0297269821166992,-0.0190238952636719,-0.0385551452636719,-0.0546483993530273,-0.0376176834106445,-0.0662107467651367,-0.0718364715576172,-0.0144138336181641,-0.0656642913818359,-0.0516014099121094
7910,,-0.0173826217651367,-0.0327739715576172,-0.033320426940918,-0.0177736282348633,-0.0248050689697266,-0.0140237808227539,-0.011601448059082,-0.050663948059082,-0.0270700454711914,-0.0268363952636719,-0.0223045349121094,-0.0351171493530273,-0.0296487808227539,-0.0190238952636719,-0.0384769439697266,-0.0546483993530273,-0.0376176834106445,-0.0662107467651367,-0.0718364715576172,-0.0144138336181641,-0.0656642913818359,-0.0516014099121094
7915,,-0.0173826217651367,-0.0326957702636719,-0.0332422256469727,-0.0177736282348633,-0.0248050689697266,-0.0139455795288086,-0.011601448059082,-0.050663948059082,-0.0269918441772461,-0.0268363952636719,-0.0223045349121094,-0.035038948059082,-0.0295705795288086,-0.0190238952636719,-0.0384769439697266,-0.0546483993530273,-0.0376176834106445,-0.0661334991455078,-0.0718364715576172,-0.0144138336181641,-0.0655860900878906,-0.0516014099121094
7920,,-0.0173826217651367,-0.0326957702636719,-0.0332422256469727,-0.017695426940918,-0.0247268676757813,-0.0139455795288086,-0.011601448059082,-0.050663948059082,-0.0269918441772461,-0.0268363952636719,-0.0223045349121094,-0.0349607467651367,-0.0295705795288086,-0.0189456939697266,-0.0384769439697266,-0.054570198059082,-0.0376176834106445,-0.0661334991455078,-0.0718364715576172,-0.0144138336181641,-0.0655860900878906,-0.0516014099121094
7925,,-0.0173826217651367,-0.0326175689697266,-0.0331640243530273,-0.017695426940918,-0.0247268676757813,-0.0139455795288086,-0.011601448059082,-0.0505857467651367,-0.0269145965576172,-0.0267581939697266,-0.0223045349121094,-0.0348825454711914,-0.0294923782348633,-0.0189456939697266,-0.0384769439697266,-0.054570198059082,-0.0375394821166992,-0.0661334991455078,-0.0718364715576172,-0.0144920349121094,-0.0655860900878906,-0.0516014099121094
7930,,-0.0173826217651367,-0.0326175689697266,-0.033085823059082,-0.0176172256469727,-0.0247268676757813,-0.0138673782348633,-0.011601448059082,-0.0505857467651367,-0.0269145965576172,-0.0267581939697266,-0.0222263336181641,-0.0348825454711914,-0.029414176940918,-0.0189456939697266,-0.0384769439697266,-0.054570198059082,-0.0375394821166992,-0.0660552978515625,-0.0718364715576172,-0.0144920349121094,-0.0655860900878906,-0.0515232086181641
7935,,-0.0173826217651367,-0.0325393676757813,-0.033085823059082,-0.0176172256469727,-0.0246486663818359,-0.0138673782348633,-0.0115232467651367,-0.0505075454711914,-0.0268363952636719,-0.0267581939697266,-0.0222263336181641,-0.0348043441772461,-0.0293359756469727,-0.0189456939697266,-0.0383987426757813,-0.054570198059082,-0.0375394821166992,-0.0660552978515625,-0.0718364715576172,-0.0144920349121094,-0.0655860900878906,-0.0515232086181641
7940,,-0.0173826217651367,-0.0325393676757813,-0.0330076217651367,-0.0175390243530273,-0.0246486663818359,-0.0138673782348633,-0.0115232467651367,-0.0505075454711914,-0.0268363952636719,-0.0267581939697266,-0.0222263336181641,-0.0347270965576172,-0.0292577743530273,-0.0188674926757813,-0.0383987426757813,-0.054570198059082,-0.0375394821166992,-0.0660552978515625,-0.0718364715576172,-0.0144920349121094,-0.0655860900878906,-0.0515232086181641
7945,,-0.017460823059082,-0.0324611663818359,-0.0330076217651367,-0.0175390243530273,-0.0245704650878906,-0.013789176940918,-0.0115232467651367,-0.0504302978515625,-0.0267581939697266,-0.0267581939697266,-0.0222263336181641,-0.0346488952636719,-0.029179573059082,-0.0188674926757813,-0.0383987426757813,-0.0544919967651367,-0.0374612808227539,-0.0660552978515625,-0.0718364715576172,-0.0144920349121094,-0.0655078887939453,-0.0515232086181641
7950,,-0.017460823059082,-0.0324611663818359,-0.0329294204711914,-0.017460823059082,-0.0245704650878906,-0.013789176940918,-0.0115232467651367,-0.0504302978515625,-0.0267581939697266,-0.0267581939697266,-0.0222263336181641,-0.0346488952636719,-0.029179573059082,-0.0188674926757813,-0.0383205413818359,-0.0544919967651367,-0.0374612808227539,-0.0660552978515625,-0.0719146728515625,-0.0144920349121094,-0.0655078887939453,-0.0515232086181641
7955,,-0.017460823059082,-0.0323829650878906,-0.0329294204711914,-0.017460823059082,-0.0245704650878906,-0.013789176940918,-0.0115232467651367,-0.0504302978515625,-0.0266799926757813,-0.0266799926757813,-0.0221481323242188,-0.0345706939697266,-0.0291013717651367,-0.0188674926757813,-0.0383205413818359,-0.0544919967651367,-0.0374612808227539,-0.0659770965576172,-0.0719146728515625,-0.0144920349121094,-0.0655078887939453,-0.0515232086181641
7960,,-0.017460823059082,-0.0323829650878906,-0.0328512191772461,-0.0173826217651367,-0.0244922637939453,-0.0137109756469727,-0.0115232467651367,-0.0503520965576172,-0.0266799926757813,-0.0266799926757813,-0.0221481323242188,-0.0344924926757813,-0.0290231704711914,-0.0187892913818359,-0.0383205413818359,-0.0544919967651367,-0.0374612808227539,-0.0659770965576172,-0.0719146728515625,-0.0144920349121094,-0.0655078887939453,-0.0515232086181641
7965,,-0.017460823059082,-0.0323047637939453,-0.0327739715576172,-0.0173826217651367,-0.0244922637939453,-0.0137109756469727,-0.0114450454711914,-0.0503520965576172,-0.0266017913818359,-0.0266799926757813,-0.0221481323242188,-0.0344924926757813,-0.0289449691772461,-0.0187892913818359,-0.0382423400878906,-0.0544137954711914,-0.0374612808227539,-0.0659770965576172,-0.0719146728515625,-0.0144920349121094,-0.0655078887939453,-0.0515232086181641
7970,,-0.017460823059082,-0.0323047637939453,-0.0327739715576172,-0.0173044204711914,-0.0244140625,-0.0137109756469727,-0.0114450454711914,-0.0502738952636719,-0.0266017913818359,-0.0266799926757813,-0.0221481323242188,-0.0344142913818359,-0.0288677215576172,-0.0187892913818359,-0.0382423400878906,-0.0544137954711914,-0.0373830795288086,-0.0658988952636719,-0.0719146728515625,-0.0144920349121094,-0.0655078887939453,-0.0514450073242188
7975,,-0.017460823059082,-0.0322265625,-0.0326957702636719,-0.0173044204711914,-0.0244140625,-0.0136327743530273,-0.0114450454711914,-0.0502738952636719,-0.0265235900878906,-0.0266017913818359,-0.0220699310302734,-0.0343360900878906,-0.0287895202636719,-0.0187110900878906,-0.0382423400878906,-0.0544137954711914,-0.0373830795288086,-0.0658988952636719,-0.0719146728515625,-0.0144920349121094,-0.0655078887939453,-0.0514450073242188
